construct,scope,seed,model,pp_nonlocal12_high_per_res,plddt_protein_mean,pae_contact_weighted,Rg_full_length_normalized,pp_nonlocal4_per_res,pp_nonlocal4_high_per_res,pp_nonlocal12_per_res,pp_nonlocal24_per_res,pp_nonlocal24_high_per_res,pr_cp_sum,pr_cp_per_nt,pr_top20_mean,pr_rna_max_mean,pr_rna_max_min,pr_rna_coverage_05,pr_protein_coverage_05,pr_high_contacts_per_nt,plddt_core_mean,plddt_core_min_model,global_core_PAE,anisotropy,RNA_meanCP,RNA_high_per_res,internal_P1,P1_P2_CP,P1_P3_CP,P1_P4_CP,P1_P5_CP,P1_P6_CP,P1_P7_CP,P1_P8_CP,P1_P9_CP,P1_P10_CP,P1_P11_CP,P1_P12_CP,internal_P2,P2_P3_CP,P2_P4_CP,P2_P5_CP,P2_P6_CP,P2_P7_CP,P2_P8_CP,P2_P9_CP,P2_P10_CP,P2_P11_CP,P2_P12_CP,internal_P3,P3_P4_CP,P3_P5_CP,P3_P6_CP,P3_P7_CP,P3_P8_CP,P3_P9_CP,P3_P10_CP,P3_P11_CP,P3_P12_CP,internal_P4,P4_P5_CP,P4_P6_CP,P4_P7_CP,P4_P8_CP,P4_P9_CP,P4_P10_CP,P4_P11_CP,P4_P12_CP,internal_P5,P5_P6_CP,P5_P7_CP,P5_P8_CP,P5_P9_CP,P5_P10_CP,P5_P11_CP,P5_P12_CP,internal_P6,P6_P7_CP,P6_P8_CP,P6_P9_CP,P6_P10_CP,P6_P11_CP,P6_P12_CP,internal_P7,P7_P8_CP,P7_P9_CP,P7_P10_CP,P7_P11_CP,P7_P12_CP,internal_P8,P8_P9_CP,P8_P10_CP,P8_P11_CP,P8_P12_CP,internal_P9,P9_P10_CP,P9_P11_CP,P9_P12_CP,internal_P10,P10_P11_CP,P10_P12_CP,internal_P11,P11_P12_CP,internal_P12,adj_CP_mean,adj_CP_min,nonadj_CP_mean
P5-R6-SYQ,full519,1362596912,1,1.302504816955684,90.62101869924125,1.4394521713256836,4.4170885251235195,2.3851444721221924,2.352601156069364,1.3308478593826294,1.1391136646270752,1.1078998073217727,58.68000030517578,3.9119999408721924,0.9934999346733093,0.8413333892822266,0.09000000357627869,0.8666666666666667,0.08092485549132948,3.6,95.0481393323112,75.319,4.488665580749512,15.337538882089895,0.007537572178989649,0.10404624277456648,1.3066667318344116,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574999332427979,0.04060465097427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.039023254066705704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295555591583252,0.03447286784648895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163888454437256,0.038620155304670334,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03683720901608467,0.0,0.0,0.0,0.0,0.0,1.290000081062317,0.03452713415026665,0.0,0.0,0.0,0.0,1.331111192703247,0.04059690237045288,0.0,0.0,0.0,1.2483333349227905,0.040968991816043854,0.0,0.0,1.2827777862548828,0.03937984257936478,6.944444612599909e-05,1.3224999904632568,0.04102325439453125,1.1513887643814087,0.03813107819719748,0.033387597650289536,1.2626262931999836e-06
P5-R6-SYQ,matched512,1362596912,1,1.3203125,91.34789685358044,1.4246958494186401,4.339894074590934,2.4167771339416504,2.384765625,1.348085880279541,1.1540429592132568,1.123046875,58.68000030517578,3.9119999408721924,0.9934999346733093,0.8413333892822266,0.09000000357627869,0.8666666666666667,0.08203125,3.6,95.0481393323112,75.319,4.488665580749512,15.337538882089895,0.007640624884516001,0.10546875,1.3066667318344116,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574999332427979,0.04060465097427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.039023254066705704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295555591583252,0.03447286784648895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163888454437256,0.038620155304670334,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03683720901608467,0.0,0.0,0.0,0.0,0.0,1.290000081062317,0.03452713415026665,0.0,0.0,0.0,0.0,1.331111192703247,0.04059690237045288,0.0,0.0,0.0,1.2483333349227905,0.040968991816043854,0.0,0.0,1.2827777862548828,0.03937984257936478,6.944444612599909e-05,1.3224999904632568,0.04102325439453125,1.1513887643814087,0.03813107819719748,0.033387597650289536,1.2626262931999836e-06
P5-R6-SYQ,full519,1362596912,2,1.302504816955684,90.88909953582063,1.4303109645843506,4.385202255568548,2.3851444721221924,2.352601156069364,1.3308478593826294,1.1391136646270752,1.1078998073217727,58.68000030517578,3.9119999408721924,0.9934999346733093,0.8413333892822266,0.09000000357627869,0.8666666666666667,0.08092485549132948,3.6,95.36261216831008,77.67090909090909,4.31537389755249,15.355003967177563,0.007537572178989649,0.10404624277456648,1.3066667318344116,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574999332427979,0.04060465097427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.039023254066705704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295555591583252,0.03447286784648895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163888454437256,0.038620155304670334,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03683720901608467,0.0,0.0,0.0,0.0,0.0,1.290000081062317,0.03452713415026665,0.0,0.0,0.0,0.0,1.331111192703247,0.04059690237045288,0.0,0.0,0.0,1.2483333349227905,0.040968991816043854,0.0,0.0,1.2827777862548828,0.03937984257936478,6.944444612599909e-05,1.3224999904632568,0.04102325439453125,1.1513887643814087,0.03813107819719748,0.033387597650289536,1.2626262931999836e-06
P5-R6-SYQ,matched512,1362596912,2,1.3203125,91.62402638339309,1.4156407117843628,4.310028194450706,2.4167771339416504,2.384765625,1.348085880279541,1.1540429592132568,1.123046875,58.68000030517578,3.9119999408721924,0.9934999346733093,0.8413333892822266,0.09000000357627869,0.8666666666666667,0.08203125,3.6,95.36261216831008,77.67090909090909,4.31537389755249,15.355003967177563,0.007640624884516001,0.10546875,1.3066667318344116,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574999332427979,0.04060465097427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.039023254066705704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295555591583252,0.03447286784648895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163888454437256,0.038620155304670334,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03683720901608467,0.0,0.0,0.0,0.0,0.0,1.290000081062317,0.03452713415026665,0.0,0.0,0.0,0.0,1.331111192703247,0.04059690237045288,0.0,0.0,0.0,1.2483333349227905,0.040968991816043854,0.0,0.0,1.2827777862548828,0.03937984257936478,6.944444612599909e-05,1.3224999904632568,0.04102325439453125,1.1513887643814087,0.03813107819719748,0.033387597650289536,1.2626262931999836e-06
P5-R6-SYQ,full519,1362596912,3,1.302504816955684,90.81526634706547,1.425547480583191,4.377288322970897,2.3851444721221924,2.352601156069364,1.3308478593826294,1.1391136646270752,1.1078998073217727,58.68000030517578,3.9119999408721924,0.9934999346733093,0.8413333892822266,0.09000000357627869,0.8666666666666667,0.08092485549132948,3.6,95.29993573716665,78.00727272727272,4.316609859466553,15.28556476975322,0.007537572178989649,0.10404624277456648,1.3066667318344116,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574999332427979,0.04060465097427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.039023254066705704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295555591583252,0.03447286784648895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163888454437256,0.038620155304670334,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03683720901608467,0.0,0.0,0.0,0.0,0.0,1.290000081062317,0.03452713415026665,0.0,0.0,0.0,0.0,1.331111192703247,0.04059690237045288,0.0,0.0,0.0,1.2483333349227905,0.040968991816043854,0.0,0.0,1.2827777862548828,0.03937984257936478,6.944444612599909e-05,1.3224999904632568,0.04102325439453125,1.1513887643814087,0.03813107819719748,0.033387597650289536,1.2626262931999836e-06
P5-R6-SYQ,matched512,1362596912,3,1.3203125,91.525567375062,1.4104481935501099,4.2943085924532,2.4167771339416504,2.384765625,1.348085880279541,1.1540429592132568,1.123046875,58.68000030517578,3.9119999408721924,0.9934999346733093,0.8413333892822266,0.09000000357627869,0.8666666666666667,0.08203125,3.6,95.29993573716665,78.00727272727272,4.316609859466553,15.28556476975322,0.007640624884516001,0.10546875,1.3066667318344116,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574999332427979,0.04060465097427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.039023254066705704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295555591583252,0.03447286784648895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163888454437256,0.038620155304670334,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03683720901608467,0.0,0.0,0.0,0.0,0.0,1.290000081062317,0.03452713415026665,0.0,0.0,0.0,0.0,1.331111192703247,0.04059690237045288,0.0,0.0,0.0,1.2483333349227905,0.040968991816043854,0.0,0.0,1.2827777862548828,0.03937984257936478,6.944444612599909e-05,1.3224999904632568,0.04102325439453125,1.1513887643814087,0.03813107819719748,0.033387597650289536,1.2626262931999836e-06
P5-R6-SYQ,full519,1362596912,4,1.302504816955684,90.69159614865974,1.4815927743911743,4.3575038710776735,2.3851444721221924,2.352601156069364,1.3308478593826294,1.1391136646270752,1.1078998073217727,58.68000030517578,3.9119999408721924,0.9934999346733093,0.8413333892822266,0.09000000357627869,0.8666666666666667,0.08092485549132948,3.6,95.15353625457618,75.5,4.552033424377441,14.938256761803778,0.007537572178989649,0.10404624277456648,1.3066667318344116,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574999332427979,0.04060465097427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.039023254066705704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295555591583252,0.03447286784648895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163888454437256,0.038620155304670334,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03683720901608467,0.0,0.0,0.0,0.0,0.0,1.290000081062317,0.03452713415026665,0.0,0.0,0.0,0.0,1.331111192703247,0.04059690237045288,0.0,0.0,0.0,1.2483333349227905,0.040968991816043854,0.0,0.0,1.2827777862548828,0.03937984257936478,6.944444612599909e-05,1.3224999904632568,0.04102325439453125,1.1513887643814087,0.03813107819719748,0.033387597650289536,1.2626262931999836e-06
P5-R6-SYQ,matched512,1362596912,4,1.3203125,91.40657402569218,1.4669185876846313,4.279632626815062,2.4167771339416504,2.384765625,1.348085880279541,1.1540429592132568,1.123046875,58.68000030517578,3.9119999408721924,0.9934999346733093,0.8413333892822266,0.09000000357627869,0.8666666666666667,0.08203125,3.6,95.15353625457618,75.5,4.552033424377441,14.938256761803778,0.007640624884516001,0.10546875,1.3066667318344116,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574999332427979,0.04060465097427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.039023254066705704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295555591583252,0.03447286784648895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163888454437256,0.038620155304670334,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03683720901608467,0.0,0.0,0.0,0.0,0.0,1.290000081062317,0.03452713415026665,0.0,0.0,0.0,0.0,1.331111192703247,0.04059690237045288,0.0,0.0,0.0,1.2483333349227905,0.040968991816043854,0.0,0.0,1.2827777862548828,0.03937984257936478,6.944444612599909e-05,1.3224999904632568,0.04102325439453125,1.1513887643814087,0.03813107819719748,0.033387597650289536,1.2626262931999836e-06
P5-R6-LRD,full519,1706625336,0,1.283236994219653,91.56724554240449,1.4607254266738892,4.514446186419866,2.3787477016448975,2.3371868978805397,1.3234297037124634,1.125472068786621,1.0867052023121386,45.040000915527344,3.002666711807251,0.9125000238418579,0.6806666851043701,0.09000000357627869,0.7333333333333333,0.06551059730250482,2.8666666666666667,94.83328487587517,75.03272727272729,5.178796768188477,16.749729375858568,0.0057854847982525826,0.08285163776493257,1.3055555820465088,0.03373643383383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527776956558228,0.040689922869205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03844185918569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063888549804688,0.03358139470219612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188889026641846,0.03437984362244606,0.0,0.0,0.0,0.0,0.0,0.0,1.2836110591888428,0.03701550513505936,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03421705216169357,0.0,0.0,0.0,0.0,1.3311110734939575,0.040542639791965485,0.0,0.0,0.0,1.2486110925674438,0.04117054492235184,0.0,0.0,1.2836110591888428,0.03970542550086975,7.716049731243402e-05,1.3291666507720947,0.04142635688185692,1.159166693687439,0.03771881623701616,0.03358139470219612,1.4029181329533458e-06
P5-R6-LRD,matched512,1706625336,0,1.30078125,92.23602043030753,1.4477260112762451,4.42777124176669,2.4103710651397705,2.369140625,1.3406445980072021,1.1402734518051147,1.1015625,45.040000915527344,3.002666711807251,0.9125000238418579,0.6806666851043701,0.09000000357627869,0.7333333333333333,0.06640625,2.8666666666666667,94.83328487587517,75.03272727272729,5.178796768188477,16.749729375858568,0.005864583421498537,0.083984375,1.3055555820465088,0.03373643383383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527776956558228,0.040689922869205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03844185918569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063888549804688,0.03358139470219612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188889026641846,0.03437984362244606,0.0,0.0,0.0,0.0,0.0,0.0,1.2836110591888428,0.03701550513505936,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03421705216169357,0.0,0.0,0.0,0.0,1.3311110734939575,0.040542639791965485,0.0,0.0,0.0,1.2486110925674438,0.04117054492235184,0.0,0.0,1.2836110591888428,0.03970542550086975,7.716049731243402e-05,1.3291666507720947,0.04142635688185692,1.159166693687439,0.03771881623701616,0.03358139470219612,1.4029181329533458e-06
P5-R6-LRD,full519,1706625336,1,1.283236994219653,91.32915941968544,1.4806349277496338,4.511501978075424,2.3787477016448975,2.3371868978805397,1.3234297037124634,1.125472068786621,1.0867052023121386,45.040000915527344,3.002666711807251,0.9125000238418579,0.6806666851043701,0.09000000357627869,0.7333333333333333,0.06551059730250482,2.8666666666666667,94.61284344770455,74.06090909090909,5.248830318450928,16.65138438873821,0.0057854847982525826,0.08285163776493257,1.3055555820465088,0.03373643383383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527776956558228,0.040689922869205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03844185918569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063888549804688,0.03358139470219612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188889026641846,0.03437984362244606,0.0,0.0,0.0,0.0,0.0,0.0,1.2836110591888428,0.03701550513505936,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03421705216169357,0.0,0.0,0.0,0.0,1.3311110734939575,0.040542639791965485,0.0,0.0,0.0,1.2486110925674438,0.04117054492235184,0.0,0.0,1.2836110591888428,0.03970542550086975,7.716049731243402e-05,1.3291666507720947,0.04142635688185692,1.159166693687439,0.03771881623701616,0.03358139470219612,1.4029181329533458e-06
P5-R6-LRD,matched512,1706625336,1,1.30078125,92.00084931626535,1.4673868417739868,4.428936820851624,2.4103710651397705,2.369140625,1.3406445980072021,1.1402734518051147,1.1015625,45.040000915527344,3.002666711807251,0.9125000238418579,0.6806666851043701,0.09000000357627869,0.7333333333333333,0.06640625,2.8666666666666667,94.61284344770455,74.06090909090909,5.248830318450928,16.65138438873821,0.005864583421498537,0.083984375,1.3055555820465088,0.03373643383383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527776956558228,0.040689922869205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03844185918569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063888549804688,0.03358139470219612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188889026641846,0.03437984362244606,0.0,0.0,0.0,0.0,0.0,0.0,1.2836110591888428,0.03701550513505936,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03421705216169357,0.0,0.0,0.0,0.0,1.3311110734939575,0.040542639791965485,0.0,0.0,0.0,1.2486110925674438,0.04117054492235184,0.0,0.0,1.2836110591888428,0.03970542550086975,7.716049731243402e-05,1.3291666507720947,0.04142635688185692,1.159166693687439,0.03771881623701616,0.03358139470219612,1.4029181329533458e-06
P5-R6-LRD,full519,1706625336,2,1.283236994219653,91.38816035805343,1.4684680700302124,4.482722294622964,2.3787477016448975,2.3371868978805397,1.3234297037124634,1.125472068786621,1.0867052023121386,45.040000915527344,3.002666711807251,0.9125000238418579,0.6806666851043701,0.09000000357627869,0.7333333333333333,0.06551059730250482,2.8666666666666667,94.7015524499292,74.76636363636365,5.215906620025635,16.242380901338922,0.0057854847982525826,0.08285163776493257,1.3055555820465088,0.03373643383383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527776956558228,0.040689922869205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03844185918569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063888549804688,0.03358139470219612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188889026641846,0.03437984362244606,0.0,0.0,0.0,0.0,0.0,0.0,1.2836110591888428,0.03701550513505936,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03421705216169357,0.0,0.0,0.0,0.0,1.3311110734939575,0.040542639791965485,0.0,0.0,0.0,1.2486110925674438,0.04117054492235184,0.0,0.0,1.2836110591888428,0.03970542550086975,7.716049731243402e-05,1.3291666507720947,0.04142635688185692,1.159166693687439,0.03771881623701616,0.03358139470219612,1.4029181329533458e-06
P5-R6-LRD,matched512,1706625336,2,1.30078125,92.05983334037924,1.4555716514587402,4.404546144259312,2.4103710651397705,2.369140625,1.3406445980072021,1.1402734518051147,1.1015625,45.040000915527344,3.002666711807251,0.9125000238418579,0.6806666851043701,0.09000000357627869,0.7333333333333333,0.06640625,2.8666666666666667,94.7015524499292,74.76636363636365,5.215906620025635,16.242380901338922,0.005864583421498537,0.083984375,1.3055555820465088,0.03373643383383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527776956558228,0.040689922869205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03844185918569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063888549804688,0.03358139470219612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188889026641846,0.03437984362244606,0.0,0.0,0.0,0.0,0.0,0.0,1.2836110591888428,0.03701550513505936,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03421705216169357,0.0,0.0,0.0,0.0,1.3311110734939575,0.040542639791965485,0.0,0.0,0.0,1.2486110925674438,0.04117054492235184,0.0,0.0,1.2836110591888428,0.03970542550086975,7.716049731243402e-05,1.3291666507720947,0.04142635688185692,1.159166693687439,0.03771881623701616,0.03358139470219612,1.4029181329533458e-06
P5-R6-LRD,full519,1706625336,3,1.283236994219653,91.45138262198088,1.4930996894836426,4.470404520315766,2.3787477016448975,2.3371868978805397,1.3234297037124634,1.125472068786621,1.0867052023121386,45.040000915527344,3.002666711807251,0.9125000238418579,0.6806666851043701,0.09000000357627869,0.7333333333333333,0.06551059730250482,2.8666666666666667,94.750073146311,75.26727272727273,5.258069038391113,16.156660414948774,0.0057854847982525826,0.08285163776493257,1.3055555820465088,0.03373643383383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527776956558228,0.040689922869205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03844185918569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063888549804688,0.03358139470219612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188889026641846,0.03437984362244606,0.0,0.0,0.0,0.0,0.0,0.0,1.2836110591888428,0.03701550513505936,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03421705216169357,0.0,0.0,0.0,0.0,1.3311110734939575,0.040542639791965485,0.0,0.0,0.0,1.2486110925674438,0.04117054492235184,0.0,0.0,1.2836110591888428,0.03970542550086975,7.716049731243402e-05,1.3291666507720947,0.04142635688185692,1.159166693687439,0.03771881623701616,0.03358139470219612,1.4029181329533458e-06
P5-R6-LRD,matched512,1706625336,3,1.30078125,92.1146860302241,1.4802086353302002,4.392418718823984,2.4103710651397705,2.369140625,1.3406445980072021,1.1402734518051147,1.1015625,45.040000915527344,3.002666711807251,0.9125000238418579,0.6806666851043701,0.09000000357627869,0.7333333333333333,0.06640625,2.8666666666666667,94.750073146311,75.26727272727273,5.258069038391113,16.156660414948774,0.005864583421498537,0.083984375,1.3055555820465088,0.03373643383383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527776956558228,0.040689922869205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03844185918569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063888549804688,0.03358139470219612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188889026641846,0.03437984362244606,0.0,0.0,0.0,0.0,0.0,0.0,1.2836110591888428,0.03701550513505936,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03421705216169357,0.0,0.0,0.0,0.0,1.3311110734939575,0.040542639791965485,0.0,0.0,0.0,1.2486110925674438,0.04117054492235184,0.0,0.0,1.2836110591888428,0.03970542550086975,7.716049731243402e-05,1.3291666507720947,0.04142635688185692,1.159166693687439,0.03771881623701616,0.03358139470219612,1.4029181329533458e-06
P5-R6-LRD,full519,1706625336,4,1.283236994219653,91.17013910853652,1.4864739179611206,4.42714749237738,2.3787477016448975,2.3371868978805397,1.3234297037124634,1.125472068786621,1.0867052023121386,45.040000915527344,3.002666711807251,0.9125000238418579,0.6806666851043701,0.09000000357627869,0.7333333333333333,0.06551059730250482,2.8666666666666667,94.38839350181712,74.33818181818182,5.344915390014648,16.017696872985496,0.0057854847982525826,0.08285163776493257,1.3055555820465088,0.03373643383383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527776956558228,0.040689922869205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03844185918569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063888549804688,0.03358139470219612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188889026641846,0.03437984362244606,0.0,0.0,0.0,0.0,0.0,0.0,1.2836110591888428,0.03701550513505936,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03421705216169357,0.0,0.0,0.0,0.0,1.3311110734939575,0.040542639791965485,0.0,0.0,0.0,1.2486110925674438,0.04117054492235184,0.0,0.0,1.2836110591888428,0.03970542550086975,7.716049731243402e-05,1.3291666507720947,0.04142635688185692,1.159166693687439,0.03771881623701616,0.03358139470219612,1.4029181329533458e-06
P5-R6-LRD,matched512,1706625336,4,1.30078125,91.83045312288623,1.4733796119689941,4.345620615955771,2.4103710651397705,2.369140625,1.3406445980072021,1.1402734518051147,1.1015625,45.040000915527344,3.002666711807251,0.9125000238418579,0.6806666851043701,0.09000000357627869,0.7333333333333333,0.06640625,2.8666666666666667,94.38839350181712,74.33818181818182,5.344915390014648,16.017696872985496,0.005864583421498537,0.083984375,1.3055555820465088,0.03373643383383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2527776956558228,0.040689922869205475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591667175292969,0.03844185918569565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063888549804688,0.03358139470219612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3188889026641846,0.03437984362244606,0.0,0.0,0.0,0.0,0.0,0.0,1.2836110591888428,0.03701550513505936,0.0,0.0,0.0,0.0,0.0,1.2950000762939453,0.03421705216169357,0.0,0.0,0.0,0.0,1.3311110734939575,0.040542639791965485,0.0,0.0,0.0,1.2486110925674438,0.04117054492235184,0.0,0.0,1.2836110591888428,0.03970542550086975,7.716049731243402e-05,1.3291666507720947,0.04142635688185692,1.159166693687439,0.03771881623701616,0.03358139470219612,1.4029181329533458e-06
P6-R7-TRQ,full519,1480712457,0,1.302504816955684,90.46211533446215,1.4968936443328857,4.379069181853528,2.3872833251953125,2.346820809248555,1.3330057859420776,1.142485499382019,1.1098265895953756,58.38999938964844,3.8926665782928467,0.9934999346733093,0.8333332538604736,0.09000000357627869,0.8666666666666667,0.0789980732177264,3.533333333333333,94.874484066024,73.99100000000001,4.50850248336792,15.34452415812486,0.007500321138650179,0.10211946050096339,1.305833339691162,0.03332558274269104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.256666660308838,0.04065891355276108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2522222995758057,0.03871317580342293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2919443845748901,0.03438759595155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3161110877990723,0.039023257791996,0.0,0.0,0.0,0.0,0.0,0.0,1.2975000143051147,0.037031009793281555,0.0,0.0,0.0,0.0,0.0,1.2944444417953491,0.034565892070531845,0.0,0.0,0.0,0.0,1.329722285270691,0.0404030978679657,0.0,0.0,0.0,1.2455554008483887,0.04110852628946304,0.0,0.0,1.2819445133209229,0.03934108465909958,6.172839493956417e-05,1.320555567741394,0.04084496200084686,1.1408333778381348,0.03812755441123789,0.03332558274269104,1.1223344534466212e-06
